precinct,qualified_voters,count_voted,reported,no,yes,parish
00/S13,527,117,1,35,42,St. Tammany
00/S15,1013,200,1,101,42,St. Tammany
00/S16,1599,297,1,137,68,St. Tammany
00/S17,1126,233,1,99,64,St. Tammany
00/S18,1345,310,1,115,68,St. Tammany
00/S19,824,108,1,58,10,St. Tammany
00/S21,1091,206,1,110,21,St. Tammany
00/S22,538,77,1,41,5,St. Tammany
00/S23,327,78,1,28,20,St. Tammany
00/S24,1170,255,1,157,26,St. Tammany
Early Voting,NA,NA,1,6889,7993,St. Tammany
00/002,1473,387,1,263,42,Tangipahoa
00/006,430,165,1,103,17,Tangipahoa
00/011,634,150,1,96,19,Tangipahoa
00/015,620,151,1,45,29,Tangipahoa
00/016,730,239,1,43,63,Tangipahoa
00/017,1616,351,1,200,26,Tangipahoa
00/028,835,236,1,110,56,Tangipahoa
00/033,387,94,1,37,38,Tangipahoa
00/040A,1121,245,1,114,69,Tangipahoa
00/041,1147,389,1,125,104,Tangipahoa
00/042,1595,360,1,162,61,Tangipahoa
00/043,1497,302,1,186,27,Tangipahoa
00/044,1661,448,1,151,111,Tangipahoa
00/045A,1054,175,1,104,18,Tangipahoa
00/045B,629,177,1,61,31,Tangipahoa
00/046,1241,190,1,132,5,Tangipahoa
00/047,1079,205,1,128,18,Tangipahoa
00/049,1043,272,1,164,44,Tangipahoa
00/070,1457,385,1,144,82,Tangipahoa
00/070A,724,171,1,56,36,Tangipahoa
00/071,1089,307,1,117,89,Tangipahoa
00/072,429,98,1,49,33,Tangipahoa
00/072A,1740,369,1,170,95,Tangipahoa
00/073,1525,324,1,141,89,Tangipahoa
00/074,1181,287,1,116,91,Tangipahoa
00/101,659,164,1,91,48,Tangipahoa
00/102,1099,266,1,119,89,Tangipahoa
00/104,1130,277,1,127,85,Tangipahoa
00/106,709,166,1,62,43,Tangipahoa
00/106A,855,213,1,67,44,Tangipahoa
00/107,652,135,1,68,14,Tangipahoa
00/108,828,180,1,97,52,Tangipahoa
00/109,1003,252,1,118,42,Tangipahoa
00/110,1215,256,1,90,90,Tangipahoa
00/111A,993,199,1,113,25,Tangipahoa
00/112,1269,270,1,98,76,Tangipahoa
00/114,1085,278,1,76,74,Tangipahoa
00/115B,449,123,1,81,3,Tangipahoa
00/116,858,185,1,68,85,Tangipahoa
00/117,1034,243,1,104,81,Tangipahoa
00/118,1392,360,1,139,123,Tangipahoa
00/118A,785,190,1,68,68,Tangipahoa
00/119,675,183,1,92,52,Tangipahoa
00/120,1899,312,1,102,110,Tangipahoa
00/120A,1774,379,1,125,95,Tangipahoa
00/120B,692,178,1,86,47,Tangipahoa
00/121,431,88,1,42,20,Tangipahoa
00/121A,1558,260,1,110,63,Tangipahoa
00/122A,929,178,1,68,74,Tangipahoa
00/122B,1545,224,1,98,80,Tangipahoa
00/122C,1815,353,1,148,127,Tangipahoa
00/123,1420,297,1,128,82,Tangipahoa
00/124,1507,300,1,117,140,Tangipahoa
00/125,1530,303,1,130,60,Tangipahoa
00/127,1157,208,1,93,46,Tangipahoa
00/129A,542,133,1,76,22,Tangipahoa
00/133,1053,233,1,109,64,Tangipahoa
00/133A,938,148,1,66,46,Tangipahoa
00/137,1446,289,1,75,115,Tangipahoa
00/137A,1155,288,1,77,109,Tangipahoa
00/137B,1106,203,1,77,33,Tangipahoa
00/137C,1582,445,1,129,183,Tangipahoa
00/137D,1116,312,1,94,132,Tangipahoa
00/139,774,174,1,32,25,Tangipahoa
00/141,824,186,1,79,45,Tangipahoa
00/141A,919,213,1,78,40,Tangipahoa
00/143,1252,316,1,144,72,Tangipahoa
00/143A,1261,273,1,97,85,Tangipahoa
00/145,1934,355,1,150,125,Tangipahoa
00/147,1134,209,1,70,75,Tangipahoa
00/149,615,164,1,52,73,Tangipahoa
00/149A,1622,450,1,131,173,Tangipahoa
00/151,1706,368,1,112,154,Tangipahoa
Early Voting,NA,NA,1,2272,3147,Tangipahoa
00/01,206,27,1,10,9,Tensas
00/04,474,94,1,46,5,Tensas
00/05,160,31,1,16,0,Tensas
00/07,113,10,1,1,3,Tensas
00/09,131,19,1,11,6,Tensas
00/10,324,50,1,19,5,Tensas
00/11,436,105,1,27,38,Tensas
00/11A,144,18,1,13,1,Tensas
00/12,545,119,1,68,12,Tensas
00/15,487,61,1,20,4,Tensas
00/17,286,70,1,22,14,Tensas
Early Voting,NA,NA,1,130,112,Tensas
00/001,1060,190,1,119,35,Terrebonne
00/002,1452,231,1,97,87,Terrebonne
00/005,1174,255,1,162,46,Terrebonne
00/007 A,923,180,1,122,24,Terrebonne
00/007 L,933,171,1,113,19,Terrebonne
00/008,1555,249,1,102,74,Terrebonne
00/010,820,137,1,60,31,Terrebonne
00/011,384,63,1,40,12,Terrebonne
00/012,1373,203,1,85,70,Terrebonne
00/014,757,143,1,46,43,Terrebonne
00/015,1316,257,1,106,72,Terrebonne
00/016,1650,279,1,101,90,Terrebonne
00/017,1461,264,1,129,80,Terrebonne
00/018,1316,240,1,90,68,Terrebonne
00/019,845,144,1,45,41,Terrebonne
00/020,776,130,1,55,46,Terrebonne
00/021,252,19,1,8,5,Terrebonne
00/023,572,140,1,73,10,Terrebonne
00/025,1178,230,1,98,60,Terrebonne
00/027,419,45,1,14,22,Terrebonne
00/028,849,142,1,69,45,Terrebonne
00/029,876,109,1,37,29,Terrebonne
00/030,161,29,1,12,6,Terrebonne
00/031,854,198,1,150,15,Terrebonne
00/033,380,65,1,34,16,Terrebonne
00/034 A,640,167,1,126,3,Terrebonne
00/034 M,624,174,1,123,9,Terrebonne
00/035,731,124,1,73,22,Terrebonne
00/037,664,82,1,41,32,Terrebonne
00/038,883,113,1,46,32,Terrebonne
00/039,191,28,1,8,12,Terrebonne
00/040,30,2,1,0,0,Terrebonne
00/041,492,47,1,26,12,Terrebonne
00/042,1524,286,1,66,115,Terrebonne
00/043,1123,175,1,68,45,Terrebonne
00/045,851,179,1,46,78,Terrebonne
00/048,528,113,1,79,8,Terrebonne
00/049,446,123,1,80,5,Terrebonne
00/051,1440,200,1,86,58,Terrebonne
00/052,713,82,1,53,8,Terrebonne
00/053,877,87,1,40,33,Terrebonne
00/055,1273,215,1,77,75,Terrebonne
00/056,1415,196,1,48,102,Terrebonne
00/057,1355,206,1,59,116,Terrebonne
00/058,389,24,1,8,12,Terrebonne
00/059,1691,251,1,66,101,Terrebonne
00/060,880,115,1,41,50,Terrebonne
00/062,542,96,1,45,30,Terrebonne
00/063,932,90,1,30,40,Terrebonne
00/064,748,150,1,74,53,Terrebonne
00/065,284,45,1,23,7,Terrebonne
00/067,689,187,1,130,10,Terrebonne
00/068,1032,184,1,63,65,Terrebonne
00/069,1621,329,1,114,105,Terrebonne
00/071,623,132,1,107,11,Terrebonne
00/072,696,135,1,47,57,Terrebonne
00/073,636,72,1,30,34,Terrebonne
00/074,145,17,1,7,7,Terrebonne
00/076,529,90,1,41,33,Terrebonne
00/081,642,105,1,44,29,Terrebonne
00/083,1366,229,1,80,82,Terrebonne
00/084,558,133,1,43,41,Terrebonne
00/085,1189,302,1,87,116,Terrebonne
00/087,1080,185,1,84,35,Terrebonne
00/088,1163,196,1,50,69,Terrebonne
00/090,878,165,1,61,64,Terrebonne
00/094,486,117,1,35,37,Terrebonne
00/095,752,177,1,106,15,Terrebonne
00/100,648,60,1,32,25,Terrebonne
00/110,673,109,1,37,36,Terrebonne
00/115,315,71,1,36,16,Terrebonne
Early Voting,NA,NA,1,1380,1406,Terrebonne
00/01,155,20,1,15,1,Union
00/02,369,55,1,24,19,Union
00/03,711,126,1,101,6,Union
00/04,969,152,1,32,67,Union
00/05,215,40,1,11,23,Union
00/05A,218,41,1,22,7,Union
00/06,825,129,1,29,59,Union
00/07,792,140,1,44,42,Union
00/08,132,10,1,7,2,Union
00/09,99,18,1,10,7,Union
00/10,270,39,1,23,4,Union
00/11,1094,168,1,62,64,Union
00/11A,120,17,1,8,0,Union
00/12,744,136,1,84,11,Union
00/13,105,13,1,7,0,Union
00/14,543,98,1,59,6,Union
00/15,367,65,1,19,13,Union
00/16,701,90,1,39,35,Union
00/17,526,81,1,17,34,Union
00/18,706,73,1,26,38,Union
00/19,646,80,1,25,33,Union
00/20,490,90,1,32,40,Union
00/22,697,112,1,26,50,Union
00/23,654,106,1,28,49,Union
00/24,648,112,1,55,32,Union
00/26,490,101,1,58,19,Union
00/27,485,115,1,39,54,Union
00/28,497,73,1,30,24,Union
00/28A,145,47,1,16,27,Union
00/29,919,141,1,41,83,Union
Early Voting,NA,NA,1,293,313,Union
00/01,1186,147,1,47,61,Vermilion
00/02,774,93,1,51,25,Vermilion
00/04,130,9,1,3,4,Vermilion
00/05,447,52,1,13,25,Vermilion
00/06,774,92,1,28,40,Vermilion
00/07,17,2,1,0,2,Vermilion
00/07A,413,47,1,16,22,Vermilion
00/07B,391,64,1,23,28,Vermilion
00/07C,63,1,1,0,0,Vermilion
00/08,362,44,1,13,23,Vermilion
00/09,794,102,1,41,33,Vermilion
00/10,680,91,1,27,38,Vermilion
00/11,658,92,1,26,34,Vermilion
00/12,718,117,1,79,13,Vermilion
00/14,1514,187,1,31,96,Vermilion
00/16,110,38,1,9,27,Vermilion
00/17,570,68,1,26,27,Vermilion
00/18,1355,178,1,49,86,Vermilion
00/19,763,102,1,32,52,Vermilion
00/19A,534,63,1,29,26,Vermilion
00/20,73,9,1,3,4,Vermilion
00/20A,218,17,1,5,6,Vermilion
00/20B,453,56,1,20,27,Vermilion
00/21,457,46,1,17,14,Vermilion
00/21A,321,67,1,12,39,Vermilion
00/22,657,68,1,29,24,Vermilion
00/23,793,134,1,26,82,Vermilion
00/24,1161,134,1,54,51,Vermilion
00/25,1827,247,1,85,96,Vermilion
00/26,436,52,1,17,23,Vermilion
00/26A,591,85,1,26,37,Vermilion
00/26B,438,77,1,20,41,Vermilion
00/28,913,163,1,44,64,Vermilion
00/29,793,120,1,27,52,Vermilion
00/30,13,3,1,1,0,Vermilion
00/31,39,1,1,0,1,Vermilion
00/32,339,37,1,28,3,Vermilion
00/34,608,163,1,43,47,Vermilion
00/34A,316,49,1,31,7,Vermilion
00/35,702,141,1,46,50,Vermilion
00/36A,262,33,1,19,9,Vermilion
00/37,962,163,1,105,8,Vermilion
00/38,590,76,1,54,4,Vermilion
00/39,435,59,1,35,11,Vermilion
00/40,1006,193,1,66,87,Vermilion
00/41,120,10,1,4,4,Vermilion
00/42,984,165,1,54,52,Vermilion
00/44,624,97,1,33,54,Vermilion
00/45,72,13,1,11,23,Vermilion
00/45A,407,75,1,13,22,Vermilion
00/46,546,110,1,40,35,Vermilion
00/46B,366,65,1,14,23,Vermilion
00/46C,292,56,1,20,5,Vermilion
00/46D,320,50,1,16,13,Vermilion
00/46E,860,163,1,49,41,Vermilion
00/47,196,63,1,9,29,Vermilion
00/49,2109,266,1,66,134,Vermilion
00/49A,97,14,1,2,9,Vermilion
00/49B,284,33,1,7,16,Vermilion
00/49C,108,14,1,1,8,Vermilion
00/50,780,92,1,15,43,Vermilion
00/51,759,130,1,34,71,Vermilion
00/53,1671,250,1,66,123,Vermilion
00/56,25,5,1,0,3,Vermilion
00/57A,872,151,1,32,79,Vermilion
00/57B,150,20,1,9,4,Vermilion
Early Voting,NA,NA,1,499,987,Vermilion
01/01,746,119,1,36,41,Vernon
01/01A,246,17,1,7,5,Vernon
01/01B,76,10,1,3,5,Vernon
01/02,909,150,1,61,16,Vernon
01/03,1729,280,1,92,73,Vernon
01/03C,52,12,1,4,6,Vernon
01/04,142,17,1,8,1,Vernon
01/04B,149,26,1,9,9,Vernon
01/04C,14,4,1,0,3,Vernon
01/05,1085,213,1,36,77,Vernon
01/05A,141,26,1,4,5,Vernon
01/06,585,84,1,38,13,Vernon
01/06A,65,10,1,4,1,Vernon
01/06B,82,16,1,3,7,Vernon
01/07,1159,149,1,41,63,Vernon
01/07B,112,1,1,0,0,Vernon
01/08,332,49,1,12,15,Vernon
01/08A,445,81,1,33,26,Vernon
01/09,90,30,1,12,18,Vernon
02/01,1941,321,1,57,162,Vernon
02/01A,205,31,1,9,20,Vernon
02/02,115,19,1,3,14,Vernon
02/02A,258,86,1,32,52,Vernon
02/03,929,166,1,39,103,Vernon
02/04,731,152,1,33,82,Vernon
03/01,400,62,1,22,34,Vernon
03/02,150,31,1,5,20,Vernon
03/03,125,24,1,10,11,Vernon
03/04,644,122,1,34,65,Vernon
03/05,403,65,1,36,25,Vernon
04/01,584,98,1,20,52,Vernon
04/02,243,46,1,7,32,Vernon
04/03,164,18,1,3,11,Vernon
04/03A,469,46,1,17,24,Vernon
04/03B,62,0,1,0,0,Vernon
04/03C,441,19,1,11,0,Vernon
04/03G,599,58,1,23,19,Vernon
04/03K,248,35,1,13,11,Vernon
04/03L,446,10,1,4,3,Vernon
04/03N,225,5,1,4,0,Vernon
05/01,1131,186,1,110,50,Vernon
05/02,353,48,1,15,32,Vernon
05/02A,NA,NA,1,0,0,Vernon
06/01,105,29,1,2,21,Vernon
06/02,173,43,1,12,23,Vernon
06/03,146,25,1,5,16,Vernon
06/04,477,79,1,21,48,Vernon
07/01,879,75,1,23,35,Vernon
07/02,444,65,1,18,35,Vernon
07/02A,720,102,1,35,32,Vernon
07/02B,632,79,1,36,24,Vernon
07/03,188,39,1,8,29,Vernon
07/04,246,20,1,6,11,Vernon
07/04A,161,22,1,4,13,Vernon
07/05,448,66,1,25,23,Vernon
07/05A,172,24,1,5,16,Vernon
07/05D,133,14,1,4,6,Vernon
08/01,500,123,1,46,63,Vernon
08/02,507,81,1,23,45,Vernon
08/03,422,116,1,61,49,Vernon
Early Voting,NA,NA,1,389,586,Vernon
01/01,1594,238,1,59,109,Washington
01/02,610,95,1,36,30,Washington
02/01,1161,198,1,91,59,Washington
03/01,784,203,1,63,71,Washington
03/02,1330,507,1,268,36,Washington
03/03,784,141,1,46,42,Washington
03/03A,103,34,1,3,12,Washington
03/03B,439,106,1,53,9,Washington
03/03C,557,80,1,17,38,Washington
04/01,724,175,1,110,8,Washington
04/01A,1073,249,1,135,18,Washington
04/02A,574,143,1,88,2,Washington
04/03,517,110,1,67,10,Washington
04/03B,858,203,1,94,11,Washington
04/04,1265,202,1,63,33,Washington
04/05,439,79,1,29,21,Washington
04/05B,130,19,1,8,3,Washington
04/06,480,59,1,26,17,Washington
04/07,532,67,1,34,18,Washington
04/07B,328,48,1,28,7,Washington
04/08,618,160,1,39,63,Washington
04/09,363,61,1,12,29,Washington
04/09A,352,90,1,32,23,Washington
04/10,489,82,1,24,34,Washington
04/10A,467,48,1,15,14,Washington
04/11,604,89,1,29,41,Washington
05/01,1028,249,1,142,38,Washington
05/02,544,88,1,17,52,Washington
05/03,223,32,1,13,13,Washington
06/01,570,120,1,49,40,Washington
06/02,634,114,1,37,61,Washington
06/03,716,127,1,39,48,Washington
06/04,529,83,1,22,39,Washington
07/01,806,109,1,35,33,Washington
07/01A,672,185,1,123,13,Washington
07/02,1337,210,1,57,109,Washington
07/03,208,49,1,21,19,Washington
08/01,1253,205,1,133,38,Washington
08/02,570,120,1,72,27,Washington
08/03,1028,130,1,53,54,Washington
09/01,1274,224,1,95,63,Washington
Early Voting,NA,NA,1,974,726,Washington
00/01,730,123,1,14,55,Webster
00/01A,41,5,1,1,3,Webster
00/02,798,140,1,24,35,Webster
00/03,884,117,1,43,18,Webster
00/05,327,48,1,15,9,Webster
00/06,715,128,1,64,12,Webster
00/08,456,81,1,13,54,Webster
00/09,621,96,1,19,48,Webster
00/09A,114,12,1,3,7,Webster
00/10,92,20,1,9,10,Webster
00/11,1046,158,1,29,65,Webster
00/12,504,81,1,44,22,Webster
00/13,169,29,1,3,20,Webster
00/14,307,52,1,27,10,Webster
00/15,339,64,1,25,14,Webster
00/16,1147,187,1,60,69,Webster
00/17,581,95,1,36,21,Webster
00/17A,197,45,1,25,7,Webster
00/18,1436,340,1,194,16,Webster
00/18A,55,13,1,9,1,Webster
00/22,950,146,1,58,36,Webster
00/22A,104,14,1,10,0,Webster
00/25,594,177,1,96,5,Webster
00/25A,58,19,1,13,0,Webster
00/26,843,181,1,64,33,Webster
00/27,545,121,1,69,5,Webster
00/28,884,151,1,59,47,Webster
00/29,641,134,1,47,48,Webster
00/31,492,106,1,27,55,Webster
00/32,469,108,1,46,39,Webster
00/33,1197,186,1,79,40,Webster
00/34,389,101,1,38,13,Webster
00/35,668,110,1,48,44,Webster
00/36,196,48,1,19,22,Webster
00/38,152,51,1,24,24,Webster
00/39,920,157,1,73,51,Webster
00/40,347,71,1,29,31,Webster
00/41,1511,227,1,44,99,Webster
00/42,457,61,1,24,24,Webster
00/43,895,161,1,69,55,Webster
Early Voting,NA,NA,1,650,693,Webster
00/01A,1265,285,1,129,80,West Baton Rouge
00/01B,874,270,1,158,42,West Baton Rouge
00/01C,254,74,1,24,20,West Baton Rouge
00/01D,1382,452,1,295,61,West Baton Rouge
00/01E,357,76,1,38,16,West Baton Rouge
00/02A,248,92,1,47,16,West Baton Rouge
00/02B,1269,325,1,124,86,West Baton Rouge
00/03,342,120,1,43,45,West Baton Rouge
00/04A,579,165,1,93,39,West Baton Rouge
00/04B,116,29,1,13,8,West Baton Rouge
00/05,397,107,1,37,25,West Baton Rouge
00/06,104,21,1,17,0,West Baton Rouge
00/07A,632,181,1,68,69,West Baton Rouge
00/07B,193,67,1,39,19,West Baton Rouge
00/08,935,350,1,224,17,West Baton Rouge
00/09,427,131,1,55,16,West Baton Rouge
00/10,391,117,1,32,27,West Baton Rouge
00/11,399,97,1,36,22,West Baton Rouge
00/13A,1064,265,1,164,9,West Baton Rouge
00/13B,141,38,1,31,0,West Baton Rouge
00/14A,496,110,1,61,8,West Baton Rouge
00/14B,132,45,1,15,5,West Baton Rouge
00/15,905,261,1,179,13,West Baton Rouge
00/16,891,227,1,117,54,West Baton Rouge
00/17,212,58,1,32,9,West Baton Rouge
00/18,624,199,1,87,54,West Baton Rouge
00/19,797,231,1,114,55,West Baton Rouge
00/20,581,125,1,58,43,West Baton Rouge
00/21,728,151,1,59,36,West Baton Rouge
00/22,1161,259,1,148,65,West Baton Rouge
Early Voting,NA,NA,1,843,550,West Baton Rouge
00/01,271,43,1,31,10,West Carroll
00/02,710,77,1,39,23,West Carroll
00/03,155,17,1,10,5,West Carroll
00/03A,179,19,1,4,11,West Carroll
00/03B,20,2,1,0,1,West Carroll
00/03C,15,0,1,0,0,West Carroll
00/03D,118,14,1,5,5,West Carroll
00/04,124,24,1,13,9,West Carroll
00/05,615,59,1,13,26,West Carroll
00/05A,34,3,1,0,0,West Carroll
00/05B,58,4,1,3,1,West Carroll
00/06,699,69,1,17,35,West Carroll
00/07,221,30,1,16,8,West Carroll
00/08,640,68,1,10,26,West Carroll
00/09,378,55,1,17,24,West Carroll
00/10,657,72,1,24,24,West Carroll
00/11,283,30,1,21,1,West Carroll
00/12,395,42,1,6,15,West Carroll
00/14,224,22,1,8,2,West Carroll
00/14A,23,1,1,0,1,West Carroll
00/15,144,12,1,3,6,West Carroll
00/16,881,97,1,25,40,West Carroll
00/18,222,27,1,13,10,West Carroll
Early Voting,NA,NA,1,100,116,West Carroll
00/01,375,94,1,36,8,West Feliciana
00/01A,211,20,1,11,2,West Feliciana
00/01B,348,55,1,13,11,West Feliciana
00/02,537,134,1,65,15,West Feliciana
00/02A,2,1,1,0,0,West Feliciana
00/02B,NA,NA,1,0,0,West Feliciana
00/03,994,234,1,86,82,West Feliciana
00/03A,142,42,1,14,13,West Feliciana
00/04,221,70,1,36,7,West Feliciana
00/05,320,86,1,24,20,West Feliciana
00/06,425,87,1,32,14,West Feliciana
00/06A,417,105,1,62,26,West Feliciana
00/07,324,69,1,19,19,West Feliciana
00/07A,340,68,1,32,6,West Feliciana
00/08,522,114,1,42,35,West Feliciana
00/08A,77,12,1,3,2,West Feliciana
00/08C,141,34,1,16,7,West Feliciana
00/09,488,136,1,75,14,West Feliciana
00/10,265,79,1,46,6,West Feliciana
00/10A,264,81,1,22,39,West Feliciana
00/10B,217,47,1,16,10,West Feliciana
00/11,219,58,1,24,16,West Feliciana
00/11A,148,41,1,14,10,West Feliciana
00/12,197,33,1,12,15,West Feliciana
00/12A,123,33,1,18,6,West Feliciana
00/12B,85,9,1,3,3,West Feliciana
00/13,441,68,1,21,37,West Feliciana
Early Voting,NA,NA,1,368,271,West Feliciana
01/1,453,77,1,43,5,Winn
01/3,319,51,1,13,22,Winn
01/5,287,72,1,58,12,Winn
02/1,204,24,1,15,1,Winn
02/3,647,95,1,60,4,Winn
03/1A,238,38,1,19,7,Winn
03/1B,237,52,1,29,5,Winn
03/2,475,91,1,33,16,Winn
03/3,325,71,1,16,41,Winn
04/1,205,46,1,30,1,Winn
04/2,92,14,1,8,6,Winn
04/3,701,142,1,73,29,Winn
04/5,437,62,1,36,17,Winn
05/1,138,23,1,8,13,Winn
05/2,351,38,1,17,18,Winn
05/3,281,51,1,22,17,Winn
05/5,439,81,1,34,38,Winn
06/1,420,83,1,34,12,Winn
06/1A,343,51,1,17,7,Winn
06/3,401,66,1,28,23,Winn
06/6,86,16,1,6,8,Winn
07/1,188,36,1,18,6,Winn
07/1A,185,37,1,11,10,Winn
07/2,247,60,1,29,24,Winn
07/2A,417,55,1,17,13,Winn
07/7,243,48,1,30,9,Winn
Early Voting,NA,NA,1,200,202,Winn
