precinct,qualified_voters,count_voted,reported,no,yes,parish
01/01,1322,137,1,45,66,Acadia
01/02,1133,97,1,35,32,Acadia
01/03,1146,153,1,60,41,Acadia
01/04,1472,161,1,54,45,Acadia
01/05,513,36,1,20,7,Acadia
01/06,1061,77,1,55,4,Acadia
01/07,823,105,1,17,53,Acadia
01/08,1084,101,1,34,41,Acadia
02/01,1380,144,1,45,62,Acadia
02/02,1018,164,1,47,82,Acadia
02/03,1001,126,1,41,61,Acadia
02/04,189,19,1,11,7,Acadia
02/05,716,122,1,34,62,Acadia
03/01,506,71,1,35,27,Acadia
03/02,887,122,1,34,74,Acadia
03/03,1525,138,1,56,49,Acadia
03/04,982,161,1,98,33,Acadia
03/05,828,92,1,32,42,Acadia
03/07,986,102,1,27,54,Acadia
04/01,727,97,1,25,53,Acadia
04/02,828,109,1,25,62,Acadia
04/03,100,5,1,2,1,Acadia
04/04,1458,201,1,56,108,Acadia
04/05,890,128,1,37,68,Acadia
04/06,840,104,1,26,55,Acadia
05/01,359,49,1,30,18,Acadia
05/02,421,61,1,23,32,Acadia
05/03,828,89,1,19,44,Acadia
05/04,457,49,1,10,25,Acadia
05/05,252,45,1,20,20,Acadia
06/01,1011,101,1,59,8,Acadia
06/02,368,65,1,20,19,Acadia
06/03,723,124,1,47,24,Acadia
06/04,1090,142,1,54,37,Acadia
06/05,578,102,1,39,23,Acadia
06/06,798,146,1,98,8,Acadia
06/07,1090,142,1,50,43,Acadia
06/08,898,85,1,26,38,Acadia
06/10,366,77,1,15,42,Acadia
06/12,1040,150,1,45,49,Acadia
06/13,372,70,1,25,22,Acadia
06/14,861,102,1,48,33,Acadia
06/15,268,38,1,7,18,Acadia
06/16,434,72,1,33,14,Acadia
07/02,677,78,1,35,38,Acadia
07/03,1229,185,1,43,117,Acadia
07/04,968,145,1,33,79,Acadia
Early Voting,NA,NA,1,425,738,Acadia
01/01,855,154,1,72,28,Allen
01/02,207,46,1,25,10,Allen
01/03,301,52,1,24,11,Allen
01/06,533,81,1,23,9,Allen
02/01,390,49,1,28,14,Allen
02/02,937,155,1,78,35,Allen
02/03,455,87,1,40,33,Allen
02/05,1463,232,1,138,62,Allen
02/06,409,62,1,28,21,Allen
03/01,410,84,1,45,32,Allen
03/02,906,147,1,70,62,Allen
04/02,464,89,1,46,32,Allen
04/03,492,93,1,57,24,Allen
05/02,694,127,1,55,53,Allen
05/03,1386,172,1,84,53,Allen
05/04,974,146,1,62,53,Allen
05/05,328,51,1,21,20,Allen
05/07,1160,205,1,145,11,Allen
Early Voting,NA,NA,1,213,197,Allen
00/01 A,1069,180,1,85,30,Ascension
00/01 B,1007,162,1,58,45,Ascension
00/02,1585,199,1,81,38,Ascension
00/03,1768,284,1,108,75,Ascension
00/04,1636,289,1,140,76,Ascension
00/05,1805,289,1,131,74,Ascension
00/06,1951,299,1,132,70,Ascension
00/07,1701,325,1,157,52,Ascension
00/08 A,1121,189,1,49,32,Ascension
00/08 B,1167,199,1,81,39,Ascension
00/09,1302,232,1,105,38,Ascension
00/10,1041,198,1,68,53,Ascension
00/11 A,1484,278,1,154,42,Ascension
00/11 B,1361,206,1,108,39,Ascension
00/12,1959,262,1,95,75,Ascension
00/13,2042,278,1,127,82,Ascension
00/14,1092,158,1,55,60,Ascension
00/15,1413,195,1,75,62,Ascension
00/16,1710,353,1,149,59,Ascension
00/17,2118,345,1,205,36,Ascension
00/18,1740,255,1,103,75,Ascension
00/19,1208,246,1,140,25,Ascension
00/20,1211,227,1,115,56,Ascension
00/21,644,79,1,38,20,Ascension
00/22,773,126,1,49,43,Ascension
00/23,750,119,1,65,28,Ascension
00/24,481,68,1,31,15,Ascension
00/25,1273,155,1,65,40,Ascension
00/26 A,1028,179,1,65,71,Ascension
00/26 B,1034,142,1,48,65,Ascension
00/27,660,104,1,50,43,Ascension
00/28,846,179,1,132,18,Ascension
00/30,815,185,1,115,20,Ascension
00/31,1130,270,1,140,40,Ascension
00/32,1312,350,1,190,45,Ascension
00/33,1644,234,1,96,66,Ascension
00/34,1019,260,1,124,93,Ascension
00/35,1341,134,1,49,62,Ascension
00/36,1657,317,1,197,38,Ascension
00/37,2217,561,1,357,28,Ascension
00/38,927,230,1,140,15,Ascension
00/39,308,75,1,50,15,Ascension
00/40,1871,418,1,242,88,Ascension
00/41,974,121,1,36,52,Ascension
00/42,566,88,1,49,16,Ascension
00/43,1134,131,1,45,48,Ascension
00/44,995,258,1,185,15,Ascension
00/45,219,64,1,49,6,Ascension
00/47,1170,288,1,201,11,Ascension
00/48,455,117,1,47,28,Ascension
00/50,499,119,1,73,14,Ascension
00/51,875,187,1,120,5,Ascension
00/52,428,85,1,43,7,Ascension
00/53,588,111,1,68,19,Ascension
00/54,920,252,1,134,20,Ascension
00/55,610,188,1,122,3,Ascension
00/57,390,112,1,76,1,Ascension
00/58,1302,193,1,99,37,Ascension
00/61,1440,197,1,69,48,Ascension
00/62,806,148,1,49,46,Ascension
00/63,1460,259,1,143,54,Ascension
00/64,1193,210,1,76,46,Ascension
00/65,1070,225,1,100,50,Ascension
00/66,1684,402,1,162,97,Ascension
00/68,1111,203,1,103,52,Ascension
00/69,858,95,1,32,45,Ascension
00/71,2265,420,1,233,74,Ascension
00/72,1058,175,1,106,37,Ascension
00/73,415,67,1,27,20,Ascension
00/76,1991,299,1,127,83,Ascension
00/77,1463,265,1,122,46,Ascension
00/78,1301,245,1,99,60,Ascension
Early Voting,NA,NA,1,2766,1790,Ascension
01/01,501,178,1,142,3,Assumption
01/02,1142,322,1,192,28,Assumption
01/03,106,21,1,11,4,Assumption
02/01,493,86,1,37,23,Assumption
02/03,523,72,1,31,19,Assumption
02/04,373,63,1,28,26,Assumption
02/05,232,47,1,12,16,Assumption
03/01,237,23,1,7,11,Assumption
03/02,983,108,1,39,53,Assumption
04/01,1227,347,1,228,27,Assumption
04/03,367,80,1,37,25,Assumption
04/04,161,54,1,38,2,Assumption
05/01,395,139,1,84,2,Assumption
05/02,682,124,1,47,25,Assumption
05/03,358,43,1,19,13,Assumption
05/05,28,0,1,0,0,Assumption
06/01,397,88,1,53,11,Assumption
06/01 A,439,107,1,64,11,Assumption
06/02,552,187,1,120,6,Assumption
06/03,335,120,1,84,3,Assumption
07/01,473,88,1,55,18,Assumption
07/01 A,480,109,1,58,24,Assumption
07/02,220,21,1,9,11,Assumption
07/03,346,45,1,14,23,Assumption
08/01,855,100,1,57,30,Assumption
08/01 A,627,89,1,54,26,Assumption
09/01,858,90,1,37,44,Assumption
09/01 A,719,104,1,45,32,Assumption
Early Voting,NA,NA,1,494,217,Assumption
01/01,912,129,1,43,62,Avoyelles
01/02,863,124,1,32,56,Avoyelles
01/03,846,94,1,34,35,Avoyelles
02/01,964,128,1,51,26,Avoyelles
02/02,359,53,1,12,26,Avoyelles
02/02A,383,65,1,37,10,Avoyelles
02/02C,684,121,1,48,30,Avoyelles
02/04,1138,187,1,93,29,Avoyelles
02/04A,840,141,1,42,36,Avoyelles
02/05,528,99,1,22,14,Avoyelles
02/07,372,63,1,45,3,Avoyelles
02/08,454,56,1,39,6,Avoyelles
03/01,978,256,1,148,58,Avoyelles
03/01A,498,76,1,29,23,Avoyelles
03/03,388,64,1,26,18,Avoyelles
04/01,483,59,1,28,18,Avoyelles
04/02,1240,127,1,55,46,Avoyelles
04/02A,780,110,1,30,49,Avoyelles
05/01A,371,47,1,17,19,Avoyelles
06/01,535,80,1,29,39,Avoyelles
06/02,320,41,1,15,12,Avoyelles
06/02A,264,23,1,5,12,Avoyelles
07/01,992,165,1,98,31,Avoyelles
07/02,438,46,1,14,26,Avoyelles
07/03,38,4,1,1,2,Avoyelles
08/01,153,37,1,14,19,Avoyelles
08/02,237,35,1,21,9,Avoyelles
08/03,574,92,1,17,61,Avoyelles
08/03A,771,129,1,33,86,Avoyelles
09/01,360,89,1,53,10,Avoyelles
09/02,134,40,1,22,14,Avoyelles
09/02A,287,64,1,21,30,Avoyelles
09/03,1036,191,1,65,72,Avoyelles
09/05,654,137,1,96,15,Avoyelles
10/02,891,147,1,96,19,Avoyelles
10/02A,489,131,1,44,60,Avoyelles
10/03A,244,47,1,24,22,Avoyelles
10/03B,160,31,1,14,8,Avoyelles
10/04,743,144,1,97,3,Avoyelles
11/01,657,163,1,92,33,Avoyelles
11/02,260,24,1,6,10,Avoyelles
Early Voting,NA,NA,1,405,531,Avoyelles
00/01,218,27,1,17,7,Beauregard
00/01A,224,45,1,23,15,Beauregard
00/02,80,15,1,10,3,Beauregard
00/03,285,57,1,17,21,Beauregard
00/04,664,68,1,34,24,Beauregard
00/05,715,104,1,54,32,Beauregard
00/06,496,84,1,34,26,Beauregard
00/07,259,46,1,16,14,Beauregard
00/09,721,89,1,32,38,Beauregard
00/10,602,96,1,49,40,Beauregard
00/11,500,51,1,25,14,Beauregard
00/11B,416,55,1,23,19,Beauregard
00/12,1450,124,1,50,53,Beauregard
00/12A,1504,182,1,75,83,Beauregard
00/13,804,99,1,35,39,Beauregard
00/14,546,93,1,33,37,Beauregard
00/14A,421,51,1,20,24,Beauregard
00/15,441,84,1,23,38,Beauregard
00/16,768,121,1,40,47,Beauregard
00/16A,844,166,1,43,53,Beauregard
00/17,626,86,1,17,40,Beauregard
00/17A,421,60,1,22,29,Beauregard
00/18,244,34,1,7,11,Beauregard
00/18A,78,6,1,0,0,Beauregard
00/19,278,40,1,14,16,Beauregard
00/20,1457,161,1,66,58,Beauregard
00/21,509,76,1,32,29,Beauregard
00/22,708,99,1,31,51,Beauregard
00/25,1679,566,1,91,113,Beauregard
00/25B,530,161,1,36,37,Beauregard
00/26,886,285,1,71,37,Beauregard
00/27,431,106,1,13,22,Beauregard
00/27A,585,85,1,29,27,Beauregard
00/27B,611,242,1,42,49,Beauregard
00/28,644,217,1,70,23,Beauregard
00/28A,348,159,1,39,24,Beauregard
00/30,1292,437,1,71,109,Beauregard
Early Voting,NA,NA,1,873,926,Beauregard
01/01,27,4,1,2,0,Bienville
01/02,728,155,1,66,13,Bienville
01/03,147,35,1,9,15,Bienville
01/04,66,21,1,6,12,Bienville
01/05,35,2,1,0,1,Bienville
01/06,246,74,1,39,20,Bienville
01/07,2,2,1,0,0,Bienville
02/01,597,101,1,53,4,Bienville
02/02,322,53,1,33,3,Bienville
02/03,413,99,1,51,7,Bienville
03/01,389,127,1,87,9,Bienville
03/02,364,110,1,75,10,Bienville
03/03,239,53,1,36,12,Bienville
03/04,89,25,1,12,6,Bienville
03/05,57,16,1,7,7,Bienville
03/06,236,45,1,19,14,Bienville
03/07,31,7,1,3,3,Bienville
04/01,529,97,1,66,9,Bienville
04/02,71,16,1,8,5,Bienville
04/03,626,97,1,32,40,Bienville
05/01,513,136,1,88,13,Bienville
05/02,420,98,1,33,35,Bienville
05/03,179,48,1,14,29,Bienville
05/04,24,9,1,5,4,Bienville
06/01,120,35,1,13,13,Bienville
06/02,258,26,1,11,12,Bienville
06/03,490,98,1,46,35,Bienville
06/04,285,64,1,28,22,Bienville
06/05,109,26,1,11,14,Bienville
07/01,247,74,1,43,15,Bienville
07/02,227,45,1,30,8,Bienville
07/03,256,50,1,22,18,Bienville
07/04,521,162,1,119,11,Bienville
Early Voting,NA,NA,1,299,200,Bienville
01/01,745,195,1,63,58,Bossier
01/02,1019,221,1,59,58,Bossier
01/03,884,233,1,95,67,Bossier
01/03A,1202,290,1,73,69,Bossier
01/03B,582,107,1,37,20,Bossier
01/04,1409,324,1,94,114,Bossier
01/05,558,109,1,37,39,Bossier
02/01,782,132,1,53,20,Bossier
02/01A,600,88,1,33,19,Bossier
02/02,1459,493,1,75,94,Bossier
02/03,714,70,1,23,11,Bossier
02/03A,881,121,1,64,17,Bossier
02/04 -1,794,262,1,68,55,Bossier
02/04 -2,695,214,1,44,62,Bossier
02/05A,382,54,1,16,13,Bossier
02/06,454,69,1,23,13,Bossier
02/07,832,213,1,55,47,Bossier
02/08,458,67,1,36,11,Bossier
02/09,846,153,1,66,34,Bossier
02/10,529,146,1,37,39,Bossier
02/11,707,83,1,37,6,Bossier
02/12A,1257,165,1,60,36,Bossier
02/12B,390,92,1,30,15,Bossier
02/13,636,94,1,54,13,Bossier
02/14,507,97,1,40,26,Bossier
02/15,923,128,1,58,17,Bossier
02/16,1187,212,1,88,40,Bossier
02/17A,349,63,1,29,9,Bossier
02/17B,617,80,1,42,11,Bossier
02/18B,1094,159,1,35,58,Bossier
02/18C -1,1059,154,1,46,41,Bossier
02/18C -2,1010,143,1,42,35,Bossier
02/18D,597,126,1,28,55,Bossier
02/18F,1119,157,1,38,66,Bossier
02/18G,1197,179,1,85,53,Bossier
02/18H,1084,143,1,55,44,Bossier
02/18I,1584,257,1,76,66,Bossier
02/19,1040,133,1,64,17,Bossier
02/20,714,126,1,36,39,Bossier
02/21A,1639,277,1,83,87,Bossier
02/21B,1586,328,1,121,90,Bossier
02/21C -1,1373,317,1,72,114,Bossier
02/21C -2,1123,298,1,72,104,Bossier
02/21D -1,1222,251,1,82,78,Bossier
02/21D -2,974,196,1,64,65,Bossier
02/21E,63,17,1,4,5,Bossier
02/22A -1,1266,174,1,36,72,Bossier
02/22A -2,958,126,1,20,49,Bossier
02/22B,1121,196,1,44,72,Bossier
02/22C,648,108,1,13,43,Bossier
02/23,311,32,1,16,4,Bossier
03/01,521,97,1,29,42,Bossier
03/02,582,118,1,35,50,Bossier
03/03,404,73,1,12,43,Bossier
03/04,1107,164,1,37,51,Bossier
04/01A,1200,176,1,35,74,Bossier
04/02,442,64,1,17,20,Bossier
04/02A,1269,249,1,65,119,Bossier
04/03A,1099,141,1,56,33,Bossier
04/03B,951,112,1,35,40,Bossier
04/03D,947,120,1,45,42,Bossier
04/04A -1,865,133,1,49,33,Bossier
04/04A -2,737,103,1,38,32,Bossier
04/04B -1,1119,186,1,67,65,Bossier
04/04B -2,1026,160,1,50,75,Bossier
04/05A,894,112,1,41,24,Bossier
04/06A -1,867,114,1,40,40,Bossier
04/06A -2,931,117,1,61,33,Bossier
04/06B,1457,189,1,81,57,Bossier
04/07A,1000,134,1,36,41,Bossier
04/07B,665,89,1,23,37,Bossier
04/08A,1491,279,1,108,83,Bossier
04/08B -1,1114,258,1,71,82,Bossier
04/08B -2,775,148,1,40,59,Bossier
04/08C,634,89,1,38,11,Bossier
04/08D,301,40,1,15,10,Bossier
04/08E,643,95,1,16,52,Bossier
04/08G,768,241,1,56,66,Bossier
04/09,1326,218,1,63,75,Bossier
04/10 -1,907,209,1,53,63,Bossier
04/10 -2,683,128,1,41,33,Bossier
04/11A,1175,161,1,43,59,Bossier
04/11B -1,967,144,1,56,36,Bossier
04/11B -2,1016,175,1,48,61,Bossier
04/11C,669,91,1,42,26,Bossier
Early Voting,NA,NA,1,1914,3081,Bossier
00/01-01,391,71,1,30,31,Caddo
00/01-02,466,77,1,25,35,Caddo
00/01-03,1557,212,1,75,88,Caddo
00/01-04,1200,163,1,87,56,Caddo
00/01-05,216,47,1,16,25,Caddo
00/01-06,167,42,1,16,22,Caddo
00/01-07,965,190,1,91,80,Caddo
00/01-08,592,148,1,65,54,Caddo
00/01-09,1691,328,1,98,166,Caddo
00/01-10,1414,201,1,64,91,Caddo
00/01-11,655,72,1,15,36,Caddo
00/01-12,2112,375,1,140,132,Caddo
00/01-13,592,134,1,39,59,Caddo
00/01-14,1113,156,1,59,70,Caddo
00/02-01,1634,271,1,136,50,Caddo
00/02-02,320,50,1,10,26,Caddo
00/02-03,1488,307,1,160,43,Caddo
00/02-04,804,116,1,33,48,Caddo
00/02-05,1660,253,1,155,23,Caddo
00/02-06,755,151,1,120,9,Caddo
00/02-07,1322,269,1,102,99,Caddo
00/02-08,1450,309,1,201,24,Caddo
00/02-09,598,144,1,88,8,Caddo
00/02-10,1388,295,1,166,10,Caddo
00/02-11,1059,287,1,161,14,Caddo
00/02-12,489,138,1,75,10,Caddo
00/03-01,1046,226,1,127,47,Caddo
00/03-02,1846,384,1,255,27,Caddo
00/03-03,441,17,1,14,0,Caddo
00/03-04,521,85,1,49,7,Caddo
00/03-05,826,129,1,65,20,Caddo
00/03-06,637,93,1,57,6,Caddo
00/03-07,1624,231,1,142,20,Caddo
00/03-08,1396,228,1,128,46,Caddo
00/03-09,2027,286,1,164,46,Caddo
00/04-01,1321,189,1,103,30,Caddo
